mon	feature	feature_val
decidueye	abilities	Long Reach
decidueye	eggGroups	Flying
litten	types	Fire
litten	abilities	Blaze
litten	abilities	Intimidate
litten	eggGroups	Field
torracat	types	Fire
torracat	abilities	Blaze
torracat	abilities	Intimidate
torracat	eggGroups	Field
incineroar	types	Fire
incineroar	types	Dark
incineroar	abilities	Blaze
incineroar	abilities	Intimidate
incineroar	eggGroups	Field
popplio	types	Water
popplio	abilities	Torrent
popplio	abilities	Liquid Voice
popplio	eggGroups	Water 1
popplio	eggGroups	Field
brionne	types	Water
brionne	abilities	Torrent
brionne	abilities	Liquid Voice
brionne	eggGroups	Water 1
brionne	eggGroups	Field
primarina	types	Water
primarina	types	Fairy
primarina	abilities	Torrent
primarina	abilities	Liquid Voice
primarina	eggGroups	Water 1
primarina	eggGroups	Field
pikipek	types	Normal
pikipek	types	Flying
pikipek	abilities	Keen Eye
pikipek	abilities	Skill Link
pikipek	abilities	Pickup
pikipek	eggGroups	Flying
trumbeak	types	Normal
trumbeak	types	Flying
trumbeak	abilities	Keen Eye
trumbeak	abilities	Skill Link
trumbeak	abilities	Pickup
trumbeak	eggGroups	Flying
toucannon	types	Normal
toucannon	types	Flying
toucannon	abilities	Keen Eye
toucannon	abilities	Skill Link
toucannon	abilities	Sheer Force
toucannon	eggGroups	Flying
yungoos	types	Normal
yungoos	abilities	Stakeout
yungoos	abilities	Strong Jaw
yungoos	abilities	Adaptability
yungoos	eggGroups	Field
gumshoos	types	Normal
gumshoos	abilities	Stakeout
gumshoos	abilities	Strong Jaw
gumshoos	abilities	Adaptability
gumshoos	eggGroups	Field
gumshoostotem	types	Normal
gumshoostotem	abilities	Adaptability
gumshoostotem	eggGroups	Field
grubbin	types	Bug
grubbin	abilities	Swarm
grubbin	eggGroups	Bug
charjabug	types	Bug
charjabug	types	Electric
charjabug	abilities	Battery
charjabug	eggGroups	Bug
vikavolt	types	Bug
vikavolt	types	Electric
vikavolt	abilities	Levitate
vikavolt	eggGroups	Bug
vikavolttotem	types	Bug
vikavolttotem	types	Electric
vikavolttotem	abilities	Levitate
vikavolttotem	eggGroups	Bug
crabrawler	types	Fighting
crabrawler	abilities	Hyper Cutter
crabrawler	abilities	Iron Fist
crabrawler	abilities	Anger Point
crabrawler	eggGroups	Water 3
crabominable	types	Fighting
crabominable	types	Ice
crabominable	abilities	Hyper Cutter
crabominable	abilities	Iron Fist
crabominable	abilities	Anger Point
crabominable	eggGroups	Water 3
oricorio	types	Fire
oricorio	types	Flying
oricorio	abilities	Dancer
oricorio	eggGroups	Flying
oricoriopompom	types	Electric
oricoriopompom	types	Flying
oricoriopompom	abilities	Dancer
oricoriopompom	eggGroups	Flying
oricoriopau	types	Psychic
oricoriopau	types	Flying
oricoriopau	abilities	Dancer
oricoriopau	eggGroups	Flying
oricoriosensu	types	Ghost
oricoriosensu	types	Flying
oricoriosensu	abilities	Dancer
oricoriosensu	eggGroups	Flying
cutiefly	types	Bug
cutiefly	types	Fairy
cutiefly	abilities	Honey Gather
cutiefly	abilities	Shield Dust
cutiefly	abilities	Sweet Veil
cutiefly	eggGroups	Bug
cutiefly	eggGroups	Fairy
ribombee	types	Bug
ribombee	types	Fairy
ribombee	abilities	Honey Gather
ribombee	abilities	Shield Dust
ribombee	abilities	Sweet Veil
ribombee	eggGroups	Bug
ribombee	eggGroups	Fairy
ribombeetotem	types	Bug
ribombeetotem	types	Fairy
ribombeetotem	abilities	Sweet Veil
ribombeetotem	eggGroups	Bug
ribombeetotem	eggGroups	Fairy
rockruff	types	Rock
rockruff	abilities	Keen Eye
rockruff	abilities	Vital Spirit
rockruff	abilities	Steadfast
rockruff	abilities	Own Tempo
rockruff	eggGroups	Field
lycanroc	types	Rock
lycanroc	abilities	Keen Eye
lycanroc	abilities	Sand Rush
lycanroc	abilities	Steadfast
lycanroc	eggGroups	Field
lycanrocmidnight	types	Rock
lycanrocmidnight	abilities	Keen Eye
lycanrocmidnight	abilities	Vital Spirit
lycanrocmidnight	abilities	No Guard
lycanrocmidnight	eggGroups	Field
lycanrocdusk	types	Rock
lycanrocdusk	abilities	Tough Claws
lycanrocdusk	eggGroups	Field
wishiwashi	types	Water
wishiwashi	abilities	Schooling
wishiwashi	eggGroups	Water 2
wishiwashischool	types	Water
wishiwashischool	abilities	Schooling
wishiwashischool	eggGroups	Water 2
mareanie	types	Poison
mareanie	types	Water
mareanie	abilities	Merciless
mareanie	abilities	Limber
mareanie	abilities	Regenerator
mareanie	eggGroups	Water 1
toxapex	types	Poison
toxapex	types	Water
toxapex	abilities	Merciless
toxapex	abilities	Limber
toxapex	abilities	Regenerator
toxapex	eggGroups	Water 1
mudbray	types	Ground
mudbray	abilities	Own Tempo
mudbray	abilities	Stamina
mudbray	abilities	Inner Focus
mudbray	eggGroups	Field
mudsdale	types	Ground
mudsdale	abilities	Own Tempo
mudsdale	abilities	Stamina
mudsdale	abilities	Inner Focus
mudsdale	eggGroups	Field
dewpider	types	Water
dewpider	types	Bug
dewpider	abilities	Water Bubble
dewpider	abilities	Water Absorb
dewpider	eggGroups	Water 1
dewpider	eggGroups	Bug
araquanid	types	Water
araquanid	types	Bug
araquanid	abilities	Water Bubble
araquanid	abilities	Water Absorb
araquanid	eggGroups	Water 1
araquanid	eggGroups	Bug
araquanidtotem	types	Water
araquanidtotem	types	Bug
araquanidtotem	abilities	Water Bubble
araquanidtotem	eggGroups	Water 1
araquanidtotem	eggGroups	Bug
fomantis	types	Grass
fomantis	abilities	Leaf Guard
fomantis	abilities	Contrary
fomantis	eggGroups	Grass
lurantis	types	Grass
lurantis	abilities	Leaf Guard
lurantis	abilities	Contrary
lurantis	eggGroups	Grass
lurantistotem	types	Grass
lurantistotem	abilities	Leaf Guard
lurantistotem	eggGroups	Grass
morelull	types	Grass
morelull	types	Fairy
morelull	abilities	Illuminate
morelull	abilities	Effect Spore
morelull	abilities	Rain Dish
morelull	eggGroups	Grass
shiinotic	types	Grass
shiinotic	types	Fairy
shiinotic	abilities	Illuminate
shiinotic	abilities	Effect Spore
shiinotic	abilities	Rain Dish
shiinotic	eggGroups	Grass
salandit	types	Poison
salandit	types	Fire
salandit	abilities	Corrosion
salandit	abilities	Oblivious
salandit	eggGroups	Monster
salandit	eggGroups	Dragon
salazzle	types	Poison
salazzle	types	Fire
salazzle	abilities	Corrosion
salazzle	abilities	Oblivious
salazzle	eggGroups	Monster
salazzle	eggGroups	Dragon
salazzletotem	types	Poison
salazzletotem	types	Fire
salazzletotem	abilities	Corrosion
salazzletotem	eggGroups	Monster
salazzletotem	eggGroups	Dragon
stufful	types	Normal
stufful	types	Fighting
stufful	abilities	Fluffy
stufful	abilities	Klutz
stufful	abilities	Cute Charm
stufful	eggGroups	Field
bewear	types	Normal
bewear	types	Fighting
bewear	abilities	Fluffy
bewear	abilities	Klutz
bewear	abilities	Unnerve
bewear	eggGroups	Field
bounsweet	types	Grass
bounsweet	abilities	Leaf Guard
bounsweet	abilities	Oblivious
bounsweet	abilities	Sweet Veil
bounsweet	eggGroups	Grass
steenee	types	Grass
steenee	abilities	Leaf Guard
steenee	abilities	Oblivious
steenee	abilities	Sweet Veil
steenee	eggGroups	Grass
tsareena	types	Grass
tsareena	abilities	Leaf Guard
tsareena	abilities	Queenly Majesty
tsareena	abilities	Sweet Veil
tsareena	eggGroups	Grass
comfey	types	Fairy
comfey	abilities	Flower Veil
comfey	abilities	Triage
comfey	abilities	Natural Cure
comfey	eggGroups	Grass
oranguru	types	Normal
oranguru	types	Psychic
oranguru	abilities	Inner Focus
oranguru	abilities	Telepathy
oranguru	abilities	Symbiosis
oranguru	eggGroups	Field
passimian	types	Fighting
passimian	abilities	Receiver
passimian	abilities	Defiant
passimian	eggGroups	Field
wimpod	types	Bug
wimpod	types	Water
wimpod	abilities	Wimp Out
wimpod	eggGroups	Bug
wimpod	eggGroups	Water 3
golisopod	types	Bug
golisopod	types	Water
golisopod	abilities	Emergency Exit
golisopod	eggGroups	Bug
golisopod	eggGroups	Water 3
sandygast	types	Ghost
sandygast	types	Ground
sandygast	abilities	Water Compaction
sandygast	abilities	Sand Veil
sandygast	eggGroups	Amorphous
palossand	types	Ghost
palossand	types	Ground
palossand	abilities	Water Compaction
palossand	abilities	Sand Veil
palossand	eggGroups	Amorphous
pyukumuku	types	Water
pyukumuku	abilities	Innards Out
pyukumuku	abilities	Unaware
pyukumuku	eggGroups	Water 1
typenull	types	Normal
typenull	abilities	Battle Armor
typenull	eggGroups	Undiscovered
silvally	types	Normal
silvally	abilities	RKS System
silvally	eggGroups	Undiscovered
silvallybug	types	Bug
silvallybug	abilities	RKS System
silvallybug	eggGroups	Undiscovered
silvallydark	types	Dark
silvallydark	abilities	RKS System
silvallydark	eggGroups	Undiscovered
silvallydragon	types	Dragon
silvallydragon	abilities	RKS System
silvallydragon	eggGroups	Undiscovered
silvallyelectric	types	Electric
silvallyelectric	abilities	RKS System
silvallyelectric	eggGroups	Undiscovered
silvallyfairy	types	Fairy
silvallyfairy	abilities	RKS System
silvallyfairy	eggGroups	Undiscovered
silvallyfighting	types	Fighting
silvallyfighting	abilities	RKS System
silvallyfighting	eggGroups	Undiscovered
silvallyfire	types	Fire
silvallyfire	abilities	RKS System
silvallyfire	eggGroups	Undiscovered
silvallyflying	types	Flying
silvallyflying	abilities	RKS System
silvallyflying	eggGroups	Undiscovered
silvallyghost	types	Ghost
silvallyghost	abilities	RKS System
silvallyghost	eggGroups	Undiscovered
silvallygrass	types	Grass
silvallygrass	abilities	RKS System
silvallygrass	eggGroups	Undiscovered
silvallyground	types	Ground
silvallyground	abilities	RKS System
silvallyground	eggGroups	Undiscovered
silvallyice	types	Ice
silvallyice	abilities	RKS System
silvallyice	eggGroups	Undiscovered
silvallypoison	types	Poison
silvallypoison	abilities	RKS System
silvallypoison	eggGroups	Undiscovered
silvallypsychic	types	Psychic
silvallypsychic	abilities	RKS System
silvallypsychic	eggGroups	Undiscovered
silvallyrock	types	Rock
silvallyrock	abilities	RKS System
silvallyrock	eggGroups	Undiscovered
silvallysteel	types	Steel
silvallysteel	abilities	RKS System
silvallysteel	eggGroups	Undiscovered
silvallywater	types	Water
silvallywater	abilities	RKS System
silvallywater	eggGroups	Undiscovered
minior	types	Rock
minior	types	Flying
minior	abilities	Shields Down
minior	eggGroups	Mineral
miniormeteor	types	Rock
miniormeteor	types	Flying
miniormeteor	abilities	Shields Down
miniormeteor	eggGroups	Mineral
komala	types	Normal
komala	abilities	Comatose
komala	eggGroups	Field
turtonator	types	Fire
turtonator	types	Dragon
turtonator	abilities	Shell Armor
turtonator	eggGroups	Monster
turtonator	eggGroups	Dragon
togedemaru	types	Electric
togedemaru	types	Steel
togedemaru	abilities	Iron Barbs
togedemaru	abilities	Lightning Rod
togedemaru	abilities	Sturdy
togedemaru	eggGroups	Field
togedemaru	eggGroups	Fairy
togedemarutotem	types	Electric
togedemarutotem	types	Steel
togedemarutotem	abilities	Sturdy
togedemarutotem	eggGroups	Field
togedemarutotem	eggGroups	Fairy
mimikyu	types	Ghost
mimikyu	types	Fairy
mimikyu	abilities	Disguise
mimikyu	eggGroups	Amorphous
mimikyubusted	types	Ghost
mimikyubusted	types	Fairy
mimikyubusted	abilities	Disguise
mimikyubusted	eggGroups	Amorphous
mimikyutotem	types	Ghost
mimikyutotem	types	Fairy
mimikyutotem	abilities	Disguise
mimikyutotem	eggGroups	Amorphous
mimikyubustedtotem	types	Ghost
mimikyubustedtotem	types	Fairy
mimikyubustedtotem	abilities	Disguise
mimikyubustedtotem	eggGroups	Amorphous
bruxish	types	Water
bruxish	types	Psychic
bruxish	abilities	Dazzling
bruxish	abilities	Strong Jaw
bruxish	abilities	Wonder Skin
bruxish	eggGroups	Water 2
drampa	types	Normal
drampa	types	Dragon
drampa	abilities	Berserk
drampa	abilities	Sap Sipper
drampa	abilities	Cloud Nine
drampa	eggGroups	Monster
drampa	eggGroups	Dragon
dhelmise	types	Ghost
dhelmise	types	Grass
dhelmise	abilities	Steelworker
dhelmise	eggGroups	Mineral
jangmoo	types	Dragon
jangmoo	abilities	Bulletproof
jangmoo	abilities	Soundproof
jangmoo	abilities	Overcoat
jangmoo	eggGroups	Dragon
hakamoo	types	Dragon
hakamoo	types	Fighting
hakamoo	abilities	Bulletproof
hakamoo	abilities	Soundproof
hakamoo	abilities	Overcoat
hakamoo	eggGroups	Dragon
kommoo	types	Dragon
kommoo	types	Fighting
kommoo	abilities	Bulletproof
kommoo	abilities	Soundproof
kommoo	abilities	Overcoat
kommoo	eggGroups	Dragon
kommoototem	types	Dragon
kommoototem	types	Fighting
kommoototem	abilities	Overcoat
kommoototem	eggGroups	Dragon
tapukoko	types	Electric
tapukoko	types	Fairy
tapukoko	abilities	Electric Surge
tapukoko	abilities	Telepathy
tapukoko	eggGroups	Undiscovered
tapulele	types	Psychic
tapulele	types	Fairy
tapulele	abilities	Psychic Surge
tapulele	abilities	Telepathy
tapulele	eggGroups	Undiscovered
tapubulu	types	Grass
tapubulu	types	Fairy
tapubulu	abilities	Grassy Surge
tapubulu	abilities	Telepathy
tapubulu	eggGroups	Undiscovered
tapufini	types	Water
tapufini	types	Fairy
tapufini	abilities	Misty Surge
tapufini	abilities	Telepathy
tapufini	eggGroups	Undiscovered
cosmog	types	Psychic
cosmog	abilities	Unaware
cosmog	eggGroups	Undiscovered
cosmoem	types	Psychic
cosmoem	abilities	Sturdy
cosmoem	eggGroups	Undiscovered
solgaleo	types	Psychic
solgaleo	types	Steel
solgaleo	abilities	Full Metal Body
solgaleo	eggGroups	Undiscovered
lunala	types	Psychic
lunala	types	Ghost
lunala	abilities	Shadow Shield
lunala	eggGroups	Undiscovered
nihilego	types	Rock
nihilego	types	Poison
nihilego	abilities	Beast Boost
nihilego	eggGroups	Undiscovered
buzzwole	types	Bug
buzzwole	types	Fighting
buzzwole	abilities	Beast Boost
buzzwole	eggGroups	Undiscovered
pheromosa	types	Bug
pheromosa	types	Fighting
pheromosa	abilities	Beast Boost
pheromosa	eggGroups	Undiscovered
xurkitree	types	Electric
xurkitree	abilities	Beast Boost
xurkitree	eggGroups	Undiscovered
celesteela	types	Steel
celesteela	types	Flying
celesteela	abilities	Beast Boost
celesteela	eggGroups	Undiscovered
kartana	types	Grass
kartana	types	Steel
kartana	abilities	Beast Boost
kartana	eggGroups	Undiscovered
guzzlord	types	Dark
guzzlord	types	Dragon
guzzlord	abilities	Beast Boost
guzzlord	eggGroups	Undiscovered
necrozma	types	Psychic
necrozma	abilities	Prism Armor
necrozma	eggGroups	Undiscovered
necrozmaduskmane	types	Psychic
necrozmaduskmane	types	Steel
necrozmaduskmane	abilities	Prism Armor
necrozmaduskmane	eggGroups	Undiscovered
necrozmadawnwings	types	Psychic
necrozmadawnwings	types	Ghost
necrozmadawnwings	abilities	Prism Armor
necrozmadawnwings	eggGroups	Undiscovered
necrozmaultra	types	Psychic
necrozmaultra	types	Dragon
necrozmaultra	abilities	Neuroforce
necrozmaultra	eggGroups	Undiscovered
magearna	types	Steel
magearna	types	Fairy
magearna	abilities	Soul-Heart
magearna	eggGroups	Undiscovered
magearnaoriginal	types	Steel
magearnaoriginal	types	Fairy
magearnaoriginal	abilities	Soul-Heart
magearnaoriginal	eggGroups	Undiscovered
marshadow	types	Fighting
marshadow	types	Ghost
marshadow	abilities	Technician
marshadow	eggGroups	Undiscovered
poipole	types	Poison
poipole	abilities	Beast Boost
poipole	eggGroups	Undiscovered
naganadel	types	Poison
naganadel	types	Dragon
naganadel	abilities	Beast Boost
naganadel	eggGroups	Undiscovered
stakataka	types	Rock
stakataka	types	Steel
stakataka	abilities	Beast Boost
stakataka	eggGroups	Undiscovered
blacephalon	types	Fire
blacephalon	types	Ghost
blacephalon	abilities	Beast Boost
blacephalon	eggGroups	Undiscovered
zeraora	types	Electric
zeraora	abilities	Volt Absorb
zeraora	eggGroups	Undiscovered
meltan	types	Steel
meltan	abilities	Magnet Pull
meltan	eggGroups	Undiscovered
melmetal	types	Steel
melmetal	abilities	Iron Fist
melmetal	eggGroups	Undiscovered
missingno	types	Bird
missingno	types	Normal
missingno	abilities	
missingno	eggGroups	Undiscovered
syclant	types	Ice
syclant	types	Bug
syclant	abilities	Compound Eyes
syclant	abilities	Mountaineer
syclant	abilities	Ice Body
syclant	eggGroups	Bug
revenankh	types	Ghost
revenankh	types	Fighting
revenankh	abilities	Shed Skin
revenankh	abilities	Air Lock
revenankh	abilities	Triage
revenankh	eggGroups	Amorphous
revenankh	eggGroups	Human-Like
pyroak	types	Fire
pyroak	types	Grass
pyroak	abilities	Rock Head
pyroak	abilities	Battle Armor
pyroak	abilities	White Smoke
pyroak	eggGroups	Monster
pyroak	eggGroups	Dragon
fidgit	types	Poison
fidgit	types	Ground
fidgit	abilities	Persistent
fidgit	abilities	Vital Spirit
fidgit	abilities	Frisk
fidgit	eggGroups	Field
stratagem	types	Rock
stratagem	abilities	Levitate
stratagem	abilities	Technician
stratagem	abilities	Sniper
stratagem	eggGroups	Undiscovered
arghonaut	types	Water
arghonaut	types	Fighting
arghonaut	abilities	Unaware
arghonaut	abilities	Technician
arghonaut	eggGroups	Water 1
arghonaut	eggGroups	Water 3
kitsunoh	types	Steel
kitsunoh	types	Ghost
kitsunoh	abilities	Frisk
kitsunoh	abilities	Limber
kitsunoh	abilities	Iron Fist
kitsunoh	eggGroups	Field
cyclohm	types	Electric
cyclohm	types	Dragon
cyclohm	abilities	Shield Dust
cyclohm	abilities	Static
cyclohm	abilities	Damp
cyclohm	eggGroups	Dragon
cyclohm	eggGroups	Monster
colossoil	types	Dark
colossoil	types	Ground
colossoil	abilities	Rebound
colossoil	abilities	Guts
colossoil	abilities	Unnerve
colossoil	eggGroups	Water 2
colossoil	eggGroups	Field
krilowatt	types	Electric
krilowatt	types	Water
krilowatt	abilities	Trace
krilowatt	abilities	Magic Guard
krilowatt	abilities	Minus
krilowatt	eggGroups	Water 1
krilowatt	eggGroups	Fairy
voodoom	types	Fighting
voodoom	types	Dark
voodoom	abilities	Volt Absorb
voodoom	abilities	Lightning Rod
voodoom	abilities	Cursed Body
voodoom	eggGroups	Human-Like
voodoom	eggGroups	Field
tomohawk	types	Flying
tomohawk	types	Fighting
tomohawk	abilities	Intimidate
tomohawk	abilities	Prankster
tomohawk	abilities	Justified
tomohawk	eggGroups	Field
tomohawk	eggGroups	Flying
necturna	types	Grass
necturna	types	Ghost
necturna	abilities	Forewarn
necturna	abilities	Telepathy
necturna	eggGroups	Grass
necturna	eggGroups	Field
mollux	types	Fire
mollux	types	Poison
mollux	abilities	Dry Skin
mollux	abilities	Illuminate
mollux	eggGroups	Fairy
mollux	eggGroups	Field
aurumoth	types	Bug
aurumoth	types	Psychic
aurumoth	abilities	Weak Armor
aurumoth	abilities	No Guard
aurumoth	abilities	Light Metal
aurumoth	eggGroups	Bug
malaconda	types	Dark
malaconda	types	Grass
malaconda	abilities	Harvest
malaconda	abilities	Infiltrator
malaconda	abilities	Drought
malaconda	eggGroups	Grass
malaconda	eggGroups	Dragon
cawmodore	types	Steel
cawmodore	types	Flying
cawmodore	abilities	Intimidate
cawmodore	abilities	Volt Absorb
cawmodore	abilities	Big Pecks
cawmodore	eggGroups	Flying
volkraken	types	Water
volkraken	types	Fire
volkraken	abilities	Analytic
volkraken	abilities	Infiltrator
volkraken	abilities	Pressure
volkraken	eggGroups	Water 1
volkraken	eggGroups	Water 2
plasmanta	types	Electric
plasmanta	types	Poison
plasmanta	abilities	Storm Drain
plasmanta	abilities	Vital Spirit
plasmanta	abilities	Telepathy
plasmanta	eggGroups	Water 1
plasmanta	eggGroups	Water 2
naviathan	types	Water
naviathan	types	Steel
naviathan	abilities	Guts
naviathan	abilities	Heatproof
naviathan	abilities	Light Metal
naviathan	eggGroups	Water 1
naviathan	eggGroups	Field
crucibelle	types	Rock
crucibelle	types	Poison
crucibelle	abilities	Regenerator
crucibelle	abilities	Mold Breaker
crucibelle	abilities	Liquid Ooze
crucibelle	eggGroups	Amorphous
crucibelle	eggGroups	Mineral
crucibellemega	types	Rock
crucibellemega	types	Poison
crucibellemega	abilities	Magic Guard
crucibellemega	eggGroups	Amorphous
crucibellemega	eggGroups	Mineral
kerfluffle	types	Fairy
kerfluffle	types	Fighting
kerfluffle	abilities	Natural Cure
kerfluffle	abilities	Aroma Veil
kerfluffle	abilities	Friend Guard
kerfluffle	eggGroups	Fairy
kerfluffle	eggGroups	Human-Like
pajantom	types	Dragon
