mon	feature_complex	feature	feature_val
vaporeon	move_hydropump	move	hydropump
jolteon	move_thunderbolt	move	thunderbolt
jolteon	move_voltswitch	move	voltswitch
jolteon	move_hiddenpowerice	move	hiddenpowerice
jolteon	move_batonpass	move	batonpass
jolteon	move_substitute	move	substitute
jolteon	move_signalbeam	move	signalbeam
jolteon	move_thunderbolt	move	thunderbolt
jolteon	move_voltswitch	move	voltswitch
jolteon	move_hiddenpowergrass	move	hiddenpowergrass
jolteon	move_hiddenpowerice	move	hiddenpowerice
jolteon	move_helpinghand	move	helpinghand
jolteon	move_protect	move	protect
jolteon	move_substitute	move	substitute
jolteon	move_signalbeam	move	signalbeam
flareon	move_flamecharge	move	flamecharge
flareon	move_facade	move	facade
flareon	move_flareblitz	move	flareblitz
flareon	move_superpower	move	superpower
flareon	move_rest	move	rest
flareon	move_sleeptalk	move	sleeptalk
flareon	move_flamecharge	move	flamecharge
flareon	move_facade	move	facade
flareon	move_flareblitz	move	flareblitz
flareon	move_superpower	move	superpower
flareon	move_wish	move	wish
flareon	move_protect	move	protect
flareon	move_helpinghand	move	helpinghand
espeon	move_psychic	move	psychic
espeon	move_psyshock	move	psyshock
espeon	move_substitute	move	substitute
espeon	move_shadowball	move	shadowball
espeon	move_calmmind	move	calmmind
espeon	move_morningsun	move	morningsun
espeon	move_batonpass	move	batonpass
espeon	move_dazzlinggleam	move	dazzlinggleam
espeon	move_psychic	move	psychic
espeon	move_psyshock	move	psyshock
espeon	move_substitute	move	substitute
espeon	move_wish	move	wish
espeon	move_shadowball	move	shadowball
espeon	move_hiddenpowerfighting	move	hiddenpowerfighting
espeon	move_helpinghand	move	helpinghand
espeon	move_protect	move	protect
espeon	move_dazzlinggleam	move	dazzlinggleam
umbreon	move_wish	move	wish
umbreon	move_protect	move	protect
umbreon	move_healbell	move	healbell
umbreon	move_toxic	move	toxic
umbreon	move_batonpass	move	batonpass
umbreon	move_foulplay	move	foulplay
umbreon	move_moonlight	move	moonlight
umbreon	move_wish	move	wish
umbreon	move_protect	move	protect
umbreon	move_healbell	move	healbell
umbreon	move_snarl	move	snarl
umbreon	move_foulplay	move	foulplay
umbreon	move_helpinghand	move	helpinghand
leafeon	move_swordsdance	move	swordsdance
leafeon	move_leafblade	move	leafblade
leafeon	move_substitute	move	substitute
leafeon	move_xscissor	move	xscissor
leafeon	move_synthesis	move	synthesis
leafeon	move_batonpass	move	batonpass
leafeon	move_knockoff	move	knockoff
leafeon	move_swordsdance	move	swordsdance
leafeon	move_leafblade	move	leafblade
leafeon	move_substitute	move	substitute
leafeon	move_xscissor	move	xscissor
leafeon	move_protect	move	protect
leafeon	move_helpinghand	move	helpinghand
leafeon	move_knockoff	move	knockoff
glaceon	move_icebeam	move	icebeam
glaceon	move_hiddenpowerground	move	hiddenpowerground
glaceon	move_shadowball	move	shadowball
glaceon	move_healbell	move	healbell
glaceon	move_wish	move	wish
glaceon	move_protect	move	protect
glaceon	move_toxic	move	toxic
glaceon	move_icebeam	move	icebeam
glaceon	move_hiddenpowerground	move	hiddenpowerground
glaceon	move_shadowball	move	shadowball
glaceon	move_wish	move	wish
glaceon	move_protect	move	protect
glaceon	move_healbell	move	healbell
glaceon	move_helpinghand	move	helpinghand
porygon	move_triattack	move	triattack
porygon	move_icebeam	move	icebeam
porygon	move_recover	move	recover
porygon	move_toxic	move	toxic
porygon	move_thunderwave	move	thunderwave
porygon	move_discharge	move	discharge
porygon	move_trick	move	trick
porygon2	move_triattack	move	triattack
porygon2	move_icebeam	move	icebeam
porygon2	move_recover	move	recover
porygon2	move_toxic	move	toxic
porygon2	move_thunderwave	move	thunderwave
porygon2	move_thunderbolt	move	thunderbolt
porygon2	move_triattack	move	triattack
porygon2	move_icebeam	move	icebeam
porygon2	move_discharge	move	discharge
porygon2	move_shadowball	move	shadowball
porygon2	move_protect	move	protect
porygon2	move_recover	move	recover
porygonz	move_triattack	move	triattack
porygonz	move_darkpulse	move	darkpulse
porygonz	move_icebeam	move	icebeam
porygonz	move_thunderbolt	move	thunderbolt
porygonz	move_agility	move	agility
porygonz	move_trick	move	trick
porygonz	move_nastyplot	move	nastyplot
porygonz	move_protect	move	protect
porygonz	move_triattack	move	triattack
porygonz	move_darkpulse	move	darkpulse
porygonz	move_hiddenpowerfighting	move	hiddenpowerfighting
porygonz	move_agility	move	agility
porygonz	move_trick	move	trick
porygonz	move_nastyplot	move	nastyplot
omanyte	move_shellsmash	move	shellsmash
omanyte	move_surf	move	surf
omanyte	move_icebeam	move	icebeam
omanyte	move_earthpower	move	earthpower
omanyte	move_hiddenpowerelectric	move	hiddenpowerelectric
omanyte	move_spikes	move	spikes
omanyte	move_toxicspikes	move	toxicspikes
omanyte	move_stealthrock	move	stealthrock
omanyte	move_hydropump	move	hydropump
omastar	move_shellsmash	move	shellsmash
omastar	move_scald	move	scald
omastar	move_icebeam	move	icebeam
omastar	move_earthpower	move	earthpower
omastar	move_spikes	move	spikes
omastar	move_stealthrock	move	stealthrock
omastar	move_hydropump	move	hydropump
omastar	move_shellsmash	move	shellsmash
omastar	move_muddywater	move	muddywater
omastar	move_icebeam	move	icebeam
omastar	move_earthpower	move	earthpower
omastar	move_hiddenpowerelectric	move	hiddenpowerelectric
omastar	move_protect	move	protect
omastar	move_hydropump	move	hydropump
kabuto	move_aquajet	move	aquajet
kabuto	move_rockslide	move	rockslide
kabuto	move_rapidspin	move	rapidspin
kabuto	move_stealthrock	move	stealthrock
kabuto	move_honeclaws	move	honeclaws
kabuto	move_waterfall	move	waterfall
kabuto	move_toxic	move	toxic
kabutops	move_aquajet	move	aquajet
kabutops	move_stoneedge	move	stoneedge
kabutops	move_rapidspin	move	rapidspin
kabutops	move_swordsdance	move	swordsdance
kabutops	move_waterfall	move	waterfall
kabutops	move_knockoff	move	knockoff
kabutops	move_aquajet	move	aquajet
kabutops	move_stoneedge	move	stoneedge
kabutops	move_protect	move	protect
kabutops	move_rockslide	move	rockslide
kabutops	move_swordsdance	move	swordsdance
kabutops	move_waterfall	move	waterfall
kabutops	move_superpower	move	superpower
kabutops	move_knockoff	move	knockoff
aerodactyl	move_stealthrock	move	stealthrock
aerodactyl	move_taunt	move	taunt
aerodactyl	move_stoneedge	move	stoneedge
aerodactyl	move_earthquake	move	earthquake
aerodactyl	move_defog	move	defog
aerodactyl	move_roost	move	roost
aerodactyl	move_doubleedge	move	doubleedge
aerodactyl	move_wideguard	move	wideguard
aerodactyl	move_taunt	move	taunt
aerodactyl	move_stoneedge	move	stoneedge
aerodactyl	move_rockslide	move	rockslide
aerodactyl	move_earthquake	move	earthquake
aerodactyl	move_aquatail	move	aquatail
aerodactyl	move_protect	move	protect
aerodactyl	move_icefang	move	icefang
aerodactyl	move_skydrop	move	skydrop
aerodactyl	move_tailwind	move	tailwind
aerodactylmega	move_aquatail	move	aquatail
aerodactylmega	move_pursuit	move	pursuit
aerodactylmega	move_honeclaws	move	honeclaws
aerodactylmega	move_stoneedge	move	stoneedge
aerodactylmega	move_firefang	move	firefang
aerodactylmega	move_aerialace	move	aerialace
aerodactylmega	move_roost	move	roost
aerodactylmega	move_wideguard	move	wideguard
aerodactylmega	move_taunt	move	taunt
aerodactylmega	move_stoneedge	move	stoneedge
aerodactylmega	move_rockslide	move	rockslide
aerodactylmega	move_earthquake	move	earthquake
aerodactylmega	move_ironhead	move	ironhead
aerodactylmega	move_aerialace	move	aerialace
aerodactylmega	move_protect	move	protect
aerodactylmega	move_icefang	move	icefang
aerodactylmega	move_skydrop	move	skydrop
aerodactylmega	move_tailwind	move	tailwind
munchlax	move_rest	move	rest
munchlax	move_curse	move	curse
munchlax	move_sleeptalk	move	sleeptalk
munchlax	move_bodyslam	move	bodyslam
munchlax	move_earthquake	move	earthquake
munchlax	move_return	move	return
munchlax	move_firepunch	move	firepunch
munchlax	move_icepunch	move	icepunch
munchlax	move_whirlwind	move	whirlwind
munchlax	move_toxic	move	toxic
snorlax	move_rest	move	rest
snorlax	move_curse	move	curse
snorlax	move_sleeptalk	move	sleeptalk
snorlax	move_bodyslam	move	bodyslam
snorlax	move_earthquake	move	earthquake
snorlax	move_return	move	return
snorlax	move_firepunch	move	firepunch
snorlax	move_crunch	move	crunch
snorlax	move_pursuit	move	pursuit
snorlax	move_whirlwind	move	whirlwind
snorlax	move_curse	move	curse
snorlax	move_protect	move	protect
snorlax	move_bodyslam	move	bodyslam
snorlax	move_earthquake	move	earthquake
snorlax	move_return	move	return
snorlax	move_firepunch	move	firepunch
snorlax	move_icepunch	move	icepunch
snorlax	move_crunch	move	crunch
snorlax	move_selfdestruct	move	selfdestruct
articuno	move_icebeam	move	icebeam
articuno	move_roost	move	roost
articuno	move_freezedry	move	freezedry
articuno	move_toxic	move	toxic
articuno	move_substitute	move	substitute
articuno	move_hurricane	move	hurricane
articuno	move_freezedry	move	freezedry
articuno	move_roost	move	roost
articuno	move_protect	move	protect
articuno	move_substitute	move	substitute
articuno	move_hurricane	move	hurricane
articuno	move_tailwind	move	tailwind
zapdos	move_thunderbolt	move	thunderbolt
zapdos	move_heatwave	move	heatwave
zapdos	move_hiddenpowerice	move	hiddenpowerice
zapdos	move_roost	move	roost
zapdos	move_toxic	move	toxic
zapdos	move_uturn	move	uturn
zapdos	move_defog	move	defog
zapdos	move_thunderbolt	move	thunderbolt
zapdos	move_heatwave	move	heatwave
zapdos	move_hiddenpowergrass	move	hiddenpowergrass
zapdos	move_hiddenpowerice	move	hiddenpowerice
zapdos	move_tailwind	move	tailwind
zapdos	move_protect	move	protect
zapdos	move_discharge	move	discharge
moltres	move_fireblast	move	fireblast
moltres	move_hiddenpowergrass	move	hiddenpowergrass
moltres	move_roost	move	roost
moltres	move_substitute	move	substitute
moltres	move_toxic	move	toxic
moltres	move_willowisp	move	willowisp
moltres	move_hurricane	move	hurricane
moltres	move_fireblast	move	fireblast
moltres	move_hiddenpowergrass	move	hiddenpowergrass
moltres	move_airslash	move	airslash
moltres	move_roost	move	roost
moltres	move_substitute	move	substitute
moltres	move_protect	move	protect
moltres	move_uturn	move	uturn
moltres	move_willowisp	move	willowisp
moltres	move_hurricane	move	hurricane
moltres	move_heatwave	move	heatwave
moltres	move_tailwind	move	tailwind
dratini	move_dragondance	move	dragondance
dratini	move_outrage	move	outrage
dratini	move_waterfall	move	waterfall
dratini	move_fireblast	move	fireblast
dratini	move_extremespeed	move	extremespeed
dratini	move_dracometeor	move	dracometeor
dratini	move_substitute	move	substitute
dragonair	move_dragondance	move	dragondance
dragonair	move_outrage	move	outrage
dragonair	move_waterfall	move	waterfall
dragonair	move_fireblast	move	fireblast
dragonair	move_extremespeed	move	extremespeed
dragonair	move_dracometeor	move	dracometeor
dragonair	move_substitute	move	substitute
dragonite	move_dragondance	move	dragondance
dragonite	move_outrage	move	outrage
dragonite	move_firepunch	move	firepunch
dragonite	move_extremespeed	move	extremespeed
dragonite	move_earthquake	move	earthquake
dragonite	move_roost	move	roost
dragonite	move_dragondance	move	dragondance
dragonite	move_firepunch	move	firepunch
dragonite	move_extremespeed	move	extremespeed
dragonite	move_dragonclaw	move	dragonclaw
dragonite	move_earthquake	move	earthquake
dragonite	move_roost	move	roost
dragonite	move_substitute	move	substitute
dragonite	move_superpower	move	superpower
dragonite	move_dracometeor	move	dracometeor
dragonite	move_protect	move	protect
dragonite	move_skydrop	move	skydrop
mewtwo	move_psystrike	move	psystrike
mewtwo	move_aurasphere	move	aurasphere
mewtwo	move_fireblast	move	fireblast
mewtwo	move_icebeam	move	icebeam
mewtwo	move_calmmind	move	calmmind
mewtwo	move_recover	move	recover
mewtwo	move_psystrike	move	psystrike
mewtwo	move_aurasphere	move	aurasphere
mewtwo	move_fireblast	move	fireblast
mewtwo	move_icebeam	move	icebeam
mewtwo	move_calmmind	move	calmmind
mewtwo	move_substitute	move	substitute
mewtwo	move_recover	move	recover
mewtwo	move_thunderbolt	move	thunderbolt
mewtwo	move_willowisp	move	willowisp
mewtwo	move_taunt	move	taunt
mewtwo	move_protect	move	protect
mewtwomegax	move_bulkup	move	bulkup
mewtwomegax	move_drainpunch	move	drainpunch
mewtwomegax	move_earthquake	move	earthquake
mewtwomegax	move_taunt	move	taunt
mewtwomegax	move_stoneedge	move	stoneedge
mewtwomegax	move_zenheadbutt	move	zenheadbutt
mewtwomegax	move_icebeam	move	icebeam
mewtwomegay	move_psystrike	move	psystrike
mewtwomegay	move_aurasphere	move	aurasphere
mewtwomegay	move_shadowball	move	shadowball
mewtwomegay	move_fireblast	move	fireblast
mewtwomegay	move_icebeam	move	icebeam
mewtwomegay	move_calmmind	move	calmmind
mewtwomegay	move_recover	move	recover
mewtwomegay	move_willowisp	move	willowisp
mewtwomegay	move_taunt	move	taunt
mew	move_defog	move	defog
mew	move_roost	move	roost
mew	move_willowisp	move	willowisp
mew	move_knockoff	move	knockoff
mew	move_taunt	move	taunt
mew	move_icebeam	move	icebeam
mew	move_earthpower	move	earthpower
mew	move_aurasphere	move	aurasphere
mew	move_stealthrock	move	stealthrock
mew	move_nastyplot	move	nastyplot
mew	move_psyshock	move	psyshock
mew	move_batonpass	move	batonpass
mew	move_taunt	move	taunt
mew	move_willowisp	move	willowisp
mew	move_transform	move	transform
mew	move_roost	move	roost
mew	move_psyshock	move	psyshock
mew	move_nastyplot	move	nastyplot
mew	move_aurasphere	move	aurasphere
mew	move_fireblast	move	fireblast
mew	move_icebeam	move	icebeam
mew	move_thunderbolt	move	thunderbolt
mew	move_protect	move	protect
mew	move_fakeout	move	fakeout
mew	move_helpinghand	move	helpinghand
mew	move_tailwind	move	tailwind
chikorita	move_reflect	move	reflect
chikorita	move_lightscreen	move	lightscreen
chikorita	move_aromatherapy	move	aromatherapy
chikorita	move_grasswhistle	move	grasswhistle
chikorita	move_leechseed	move	leechseed
chikorita	move_toxic	move	toxic
chikorita	move_gigadrain	move	gigadrain
chikorita	move_synthesis	move	synthesis
bayleef	move_reflect	move	reflect
bayleef	move_lightscreen	move	lightscreen
bayleef	move_aromatherapy	move	aromatherapy
bayleef	move_grasswhistle	move	grasswhistle
bayleef	move_leechseed	move	leechseed
bayleef	move_toxic	move	toxic
bayleef	move_gigadrain	move	gigadrain
bayleef	move_synthesis	move	synthesis
meganium	move_reflect	move	reflect
meganium	move_lightscreen	move	lightscreen
meganium	move_aromatherapy	move	aromatherapy
meganium	move_leechseed	move	leechseed
meganium	move_toxic	move	toxic
meganium	move_gigadrain	move	gigadrain
meganium	move_synthesis	move	synthesis
meganium	move_dragontail	move	dragontail
meganium	move_reflect	move	reflect
meganium	move_lightscreen	move	lightscreen
meganium	move_aromatherapy	move	aromatherapy
meganium	move_leechseed	move	leechseed
meganium	move_petalblizzard	move	petalblizzard
meganium	move_gigadrain	move	gigadrain
meganium	move_synthesis	move	synthesis
meganium	move_dragontail	move	dragontail
meganium	move_healpulse	move	healpulse
meganium	move_toxic	move	toxic
meganium	move_protect	move	protect
cyndaquil	move_eruption	move	eruption
cyndaquil	move_fireblast	move	fireblast
cyndaquil	move_flamethrower	move	flamethrower
cyndaquil	move_hiddenpowergrass	move	hiddenpowergrass
cyndaquil	move_hiddenpowerice	move	hiddenpowerice
quilava	move_eruption	move	eruption
quilava	move_fireblast	move	fireblast
quilava	move_flamethrower	move	flamethrower
quilava	move_hiddenpowergrass	move	hiddenpowergrass
quilava	move_hiddenpowerice	move	hiddenpowerice
typhlosion	move_eruption	move	eruption
typhlosion	move_fireblast	move	fireblast
typhlosion	move_hiddenpowergrass	move	hiddenpowergrass
typhlosion	move_extrasensory	move	extrasensory
typhlosion	move_focusblast	move	focusblast
typhlosion	move_eruption	move	eruption
typhlosion	move_fireblast	move	fireblast
typhlosion	move_hiddenpowergrass	move	hiddenpowergrass
typhlosion	move_extrasensory	move	extrasensory
typhlosion	move_focusblast	move	focusblast
typhlosion	move_heatwave	move	heatwave
typhlosion	move_protect	move	protect
totodile	move_aquajet	move	aquajet
totodile	move_waterfall	move	waterfall
totodile	move_crunch	move	crunch
totodile	move_icepunch	move	icepunch
totodile	move_superpower	move	superpower
totodile	move_dragondance	move	dragondance
totodile	move_swordsdance	move	swordsdance
croconaw	move_aquajet	move	aquajet
croconaw	move_waterfall	move	waterfall
croconaw	move_crunch	move	crunch
croconaw	move_icepunch	move	icepunch
croconaw	move_superpower	move	superpower
croconaw	move_dragondance	move	dragondance
croconaw	move_swordsdance	move	swordsdance
feraligatr	move_aquajet	move	aquajet
feraligatr	move_waterfall	move	waterfall
feraligatr	move_crunch	move	crunch
feraligatr	move_icepunch	move	icepunch
feraligatr	move_dragondance	move	dragondance
feraligatr	move_swordsdance	move	swordsdance
feraligatr	move_earthquake	move	earthquake
feraligatr	move_aquajet	move	aquajet
feraligatr	move_waterfall	move	waterfall
feraligatr	move_crunch	move	crunch
feraligatr	move_icepunch	move	icepunch
feraligatr	move_dragondance	move	dragondance
feraligatr	move_swordsdance	move	swordsdance
