mon	feature	feature_val
fidgit	eggGroups	Field
stratagem	types	Rock
stratagem	abilities	Levitate
stratagem	abilities	Technician
stratagem	abilities	Sniper
stratagem	eggGroups	Undiscovered
arghonaut	types	Water
arghonaut	types	Fighting
arghonaut	abilities	Unaware
arghonaut	abilities	Technician
arghonaut	eggGroups	Water 1
arghonaut	eggGroups	Water 3
kitsunoh	types	Steel
kitsunoh	types	Ghost
kitsunoh	abilities	Frisk
kitsunoh	abilities	Limber
kitsunoh	abilities	Iron Fist
kitsunoh	eggGroups	Field
cyclohm	types	Electric
cyclohm	types	Dragon
cyclohm	abilities	Shield Dust
cyclohm	abilities	Static
cyclohm	abilities	Damp
cyclohm	eggGroups	Dragon
cyclohm	eggGroups	Monster
colossoil	types	Dark
colossoil	types	Ground
colossoil	abilities	Rebound
colossoil	abilities	Guts
colossoil	abilities	Unnerve
colossoil	eggGroups	Water 2
colossoil	eggGroups	Field
krilowatt	types	Electric
krilowatt	types	Water
krilowatt	abilities	Trace
krilowatt	abilities	Magic Guard
krilowatt	abilities	Minus
krilowatt	eggGroups	Water 1
krilowatt	eggGroups	Fairy
voodoom	types	Fighting
voodoom	types	Dark
voodoom	abilities	Volt Absorb
voodoom	abilities	Lightning Rod
voodoom	abilities	Cursed Body
voodoom	eggGroups	Human-Like
voodoom	eggGroups	Field
tomohawk	types	Flying
tomohawk	types	Fighting
tomohawk	abilities	Intimidate
tomohawk	abilities	Prankster
tomohawk	abilities	Justified
tomohawk	eggGroups	Field
tomohawk	eggGroups	Flying
necturna	types	Grass
necturna	types	Ghost
necturna	abilities	Forewarn
necturna	abilities	Telepathy
necturna	eggGroups	Grass
necturna	eggGroups	Field
mollux	types	Fire
mollux	types	Poison
mollux	abilities	Dry Skin
mollux	abilities	Illuminate
mollux	eggGroups	Fairy
mollux	eggGroups	Field
aurumoth	types	Bug
aurumoth	types	Psychic
aurumoth	abilities	Weak Armor
aurumoth	abilities	No Guard
aurumoth	abilities	Light Metal
aurumoth	eggGroups	Bug
malaconda	types	Dark
malaconda	types	Grass
malaconda	abilities	Harvest
malaconda	abilities	Infiltrator
malaconda	abilities	Drought
malaconda	eggGroups	Grass
malaconda	eggGroups	Dragon
cawmodore	types	Steel
cawmodore	types	Flying
cawmodore	abilities	Intimidate
cawmodore	abilities	Volt Absorb
cawmodore	abilities	Big Pecks
cawmodore	eggGroups	Flying
volkraken	types	Water
volkraken	types	Fire
volkraken	abilities	Analytic
volkraken	abilities	Infiltrator
volkraken	abilities	Pressure
volkraken	eggGroups	Water 1
volkraken	eggGroups	Water 2
plasmanta	types	Electric
plasmanta	types	Poison
plasmanta	abilities	Storm Drain
plasmanta	abilities	Vital Spirit
plasmanta	abilities	Telepathy
plasmanta	eggGroups	Water 1
plasmanta	eggGroups	Water 2
naviathan	types	Water
naviathan	types	Steel
naviathan	abilities	Guts
naviathan	abilities	Heatproof
naviathan	abilities	Light Metal
naviathan	eggGroups	Water 1
naviathan	eggGroups	Field
crucibelle	types	Rock
crucibelle	types	Poison
crucibelle	abilities	Regenerator
crucibelle	abilities	Mold Breaker
crucibelle	abilities	Liquid Ooze
crucibelle	eggGroups	Amorphous
crucibelle	eggGroups	Mineral
crucibellemega	types	Rock
crucibellemega	types	Poison
crucibellemega	abilities	Magic Guard
crucibellemega	eggGroups	Amorphous
crucibellemega	eggGroups	Mineral
kerfluffle	types	Fairy
kerfluffle	types	Fighting
kerfluffle	abilities	Natural Cure
kerfluffle	abilities	Aroma Veil
kerfluffle	abilities	Friend Guard
kerfluffle	eggGroups	Fairy
kerfluffle	eggGroups	Human-Like
pajantom	types	Dragon
pajantom	types	Ghost
pajantom	abilities	Comatose
pajantom	eggGroups	Dragon
pajantom	eggGroups	Monster
jumbao	types	Grass
jumbao	types	Fairy
jumbao	abilities	Drought
jumbao	abilities	Trace
jumbao	abilities	Overcoat
jumbao	eggGroups	Grass
caribolt	types	Grass
caribolt	types	Electric
caribolt	abilities	Overgrow
caribolt	abilities	Galvanize
caribolt	eggGroups	Field
smokomodo	types	Fire
smokomodo	types	Ground
smokomodo	abilities	Blaze
smokomodo	abilities	Technician
smokomodo	eggGroups	Field
smokomodo	eggGroups	Monster
snaelstrom	types	Water
snaelstrom	types	Bug
snaelstrom	abilities	Torrent
snaelstrom	abilities	Poison Heal
snaelstrom	eggGroups	Water 1
snaelstrom	eggGroups	Fairy
syclar	types	Ice
syclar	types	Bug
syclar	abilities	Compound Eyes
syclar	abilities	Snow Cloak
syclar	abilities	Ice Body
syclar	eggGroups	Bug
embirch	types	Fire
embirch	types	Grass
embirch	abilities	Reckless
embirch	abilities	Leaf Guard
embirch	abilities	Chlorophyll
embirch	eggGroups	Monster
embirch	eggGroups	Dragon
flarelm	types	Fire
flarelm	types	Grass
flarelm	abilities	Rock Head
flarelm	abilities	Battle Armor
flarelm	abilities	White Smoke
flarelm	eggGroups	Monster
flarelm	eggGroups	Dragon
breezi	types	Poison
breezi	types	Flying
breezi	abilities	Unburden
breezi	abilities	Own Tempo
breezi	abilities	Frisk
breezi	eggGroups	Field
scratchet	types	Normal
scratchet	types	Fighting
scratchet	abilities	Scrappy
scratchet	abilities	Prankster
scratchet	abilities	Vital Spirit
scratchet	eggGroups	Field
scratchet	eggGroups	Flying
necturine	types	Grass
necturine	types	Ghost
necturine	abilities	Anticipation
necturine	abilities	Telepathy
necturine	eggGroups	Grass
necturine	eggGroups	Field
cupra	types	Bug
cupra	types	Psychic
cupra	abilities	Shield Dust
cupra	abilities	Keen Eye
cupra	abilities	Magic Guard
cupra	eggGroups	Bug
argalis	types	Bug
argalis	types	Psychic
argalis	abilities	Shed Skin
argalis	abilities	Compound Eyes
argalis	abilities	Overcoat
argalis	eggGroups	Bug
brattler	types	Dark
brattler	types	Grass
brattler	abilities	Harvest
brattler	abilities	Infiltrator
brattler	abilities	Rattled
brattler	eggGroups	Grass
brattler	eggGroups	Dragon
cawdet	types	Steel
cawdet	types	Flying
cawdet	abilities	Keen Eye
cawdet	abilities	Volt Absorb
cawdet	abilities	Big Pecks
cawdet	eggGroups	Flying
volkritter	types	Water
volkritter	types	Fire
volkritter	abilities	Anticipation
volkritter	abilities	Infiltrator
volkritter	abilities	Unnerve
volkritter	eggGroups	Water 1
volkritter	eggGroups	Water 2
snugglow	types	Electric
snugglow	types	Poison
snugglow	abilities	Storm Drain
snugglow	abilities	Vital Spirit
snugglow	abilities	Telepathy
snugglow	eggGroups	Water 1
snugglow	eggGroups	Water 2
floatoy	types	Water
floatoy	abilities	Water Veil
floatoy	abilities	Heatproof
floatoy	abilities	Swift Swim
floatoy	eggGroups	Water 1
floatoy	eggGroups	Field
caimanoe	types	Water
caimanoe	types	Steel
caimanoe	abilities	Water Veil
caimanoe	abilities	Heatproof
caimanoe	abilities	Light Metal
caimanoe	eggGroups	Water 1
caimanoe	eggGroups	Field
pluffle	types	Fairy
pluffle	abilities	Natural Cure
pluffle	abilities	Aroma Veil
pluffle	abilities	Friend Guard
pluffle	eggGroups	Fairy
pluffle	eggGroups	Human-Like
rebble	types	Rock
rebble	abilities	Levitate
rebble	abilities	Solid Rock
rebble	abilities	Sniper
rebble	eggGroups	Undiscovered
tactite	types	Rock
tactite	abilities	Levitate
tactite	abilities	Technician
tactite	abilities	Sniper
tactite	eggGroups	Undiscovered
privatyke	types	Water
privatyke	types	Fighting
privatyke	abilities	Unaware
privatyke	abilities	Technician
privatyke	eggGroups	Water 1
privatyke	eggGroups	Water 3
voodoll	types	Normal
voodoll	types	Dark
voodoll	abilities	Volt Absorb
voodoll	abilities	Lightning Rod
voodoll	abilities	Cursed Body
voodoll	eggGroups	Human-Like
voodoll	eggGroups	Field
mumbao	types	Grass
mumbao	types	Fairy
mumbao	abilities	Solar Power
mumbao	abilities	Trace
mumbao	abilities	Overcoat
mumbao	eggGroups	Grass
pokestarsmeargle	types	Normal
pokestarsmeargle	abilities	Own Tempo
pokestarsmeargle	abilities	Technician
pokestarsmeargle	abilities	Moody
pokestarsmeargle	eggGroups	Field
pokestarufo	types	Flying
pokestarufo	types	Electric
pokestarufo	abilities	Levitate
pokestarufo	eggGroups	Undiscovered
pokestarufo2	types	Psychic
pokestarufo2	types	Electric
pokestarufo2	abilities	Levitate
pokestarufo2	eggGroups	Undiscovered
pokestarbrycenman	types	Dark
pokestarbrycenman	types	Psychic
pokestarbrycenman	abilities	Levitate
pokestarbrycenman	eggGroups	Undiscovered
pokestarmt	types	Steel
pokestarmt	abilities	Analytic
pokestarmt	eggGroups	Undiscovered
pokestarmt2	types	Steel
pokestarmt2	types	Electric
pokestarmt2	abilities	Flash Fire
pokestarmt2	eggGroups	Undiscovered
pokestartransport	types	Steel
pokestartransport	abilities	Motor Drive
pokestartransport	eggGroups	Undiscovered
pokestargiant	types	Normal
pokestargiant	abilities	Huge Power
pokestargiant	eggGroups	Undiscovered
pokestarhumanoid	types	Normal
pokestarhumanoid	abilities	Insomnia
pokestarhumanoid	eggGroups	Undiscovered
pokestarmonster	types	Dark
pokestarmonster	abilities	Pressure
pokestarmonster	eggGroups	Undiscovered
pokestarf00	types	Steel
pokestarf00	types	Normal
pokestarf00	abilities	Volt Absorb
pokestarf00	eggGroups	Undiscovered
pokestarf002	types	Steel
pokestarf002	types	Normal
pokestarf002	abilities	Reckless
pokestarf002	eggGroups	Undiscovered
pokestarspirit	types	Dark
pokestarspirit	types	Ghost
pokestarspirit	abilities	Wonder Guard
pokestarspirit	eggGroups	Undiscovered
pokestarblackdoor	types	Grass
pokestarblackdoor	abilities	Early Bird
pokestarblackdoor	eggGroups	Undiscovered
pokestarwhitedoor	types	Fire
pokestarwhitedoor	abilities	Blaze
pokestarwhitedoor	eggGroups	Undiscovered
pokestarblackbelt	types	Fighting
pokestarblackbelt	abilities	Huge Power
pokestarblackbelt	eggGroups	Undiscovered
pokestarufopropu2	types	Psychic
pokestarufopropu2	types	Electric
pokestarufopropu2	abilities	Levitate
pokestarufopropu2	eggGroups	Undiscovered
